t1,rx,ry,rz,qx,qy,qz,qw,t2,th1,th2,th3,th4,th5,th6
96.7,0.177004,0.0609988,-0.217592,-0.76703,-0.299473,-0.0350104,0.566352,96.7,-1.58965,2.56228,-2.46992,0.642142,-0.626434,0.541611
96.8,0.177004,0.0609988,-0.217592,-0.76703,-0.299473,-0.0350104,0.566352,96.8,-1.58965,2.56228,-2.46992,0.642142,-0.626434,0.541611
96.9,-0.264902,-0.117011,-0.523166,0.82018,-0.194411,-0.151345,0.516336,96.9,0.547894,1.72536,0.611354,0.899124,-2.61255,2.08727
97,-0.264902,-0.117011,-0.523166,0.82018,-0.194411,-0.151345,0.516336,97,0.547894,1.72536,0.611354,0.899124,-2.61255,2.08727
97.1,-0.056741,0.189498,-0.331432,0.418508,0.612169,-0.585286,-0.327932,97.1,0.561088,0.235619,2.24561,-1.7995,0.140743,0.793566
97.2,-0.056741,0.189498,-0.331432,0.418508,0.612169,-0.585286,-0.327932,97.2,0.561088,0.235619,2.24561,-1.7995,0.140743,0.793566
97.3,0.177517,0.0873202,-0.303871,-0.238158,-0.0227706,0.104467,0.965323,97.3,-1.36848,2.93236,-2.33923,-1.04804,-0.0131947,3.11332
97.4,0.177517,0.0873202,-0.303871,-0.238158,-0.0227706,0.104467,0.965323,97.4,-1.36848,2.93236,-2.33923,-1.04804,-0.0131947,3.11332
97.5,0.177517,0.0873202,-0.303871,-0.238158,-0.0227706,0.104467,0.965323,97.5,-1.36848,2.93236,-2.33923,-1.04804,-0.0131947,3.11332
97.6,0.266275,0.120522,-0.218768,0.368702,0.474605,0.48458,0.635603,97.6,-0.271434,2.06717,-2.4385,-0.562345,-0.311018,-0.951274
97.7,0.266275,0.120522,-0.218768,0.368702,0.474605,0.48458,0.635603,97.7,-0.271434,2.06717,-2.4385,-0.562345,-0.311018,-0.951274
97.8,0.400697,0.738784,-0.209413,0.445218,0.752721,-0.412334,0.255291,97.8,-1.99868,3.10264,-0.642142,-0.602557,2.24121,2.65339
97.9,0.400697,0.738784,-0.209413,0.445218,0.752721,-0.412334,0.255291,97.9,-1.99868,3.10264,-0.642142,-0.602557,2.24121,2.65339
98,0.000565591,0.392069,-0.262715,0.346768,-0.00708017,0.855862,0.383669,98,1.13035,1.54566,-1.47404,2.07785,-0.797336,1.14165
98.1,0.000565591,0.392069,-0.262715,0.346768,-0.00708017,0.855862,0.383669,98.1,1.13035,1.54566,-1.47404,2.07785,-0.797336,1.14165
98.2,0.316114,0.40075,0.464521,0.447347,-0.709548,-0.00628966,0.544411,98.2,-1.98172,2.82429,1.72536,-2.32227,-1.31821,2.57171
98.3,0.316114,0.40075,0.464521,0.447347,-0.709548,-0.00628966,0.544411,98.3,-1.98172,2.82429,1.72536,-2.32227,-1.31821,2.57171
98.4,0.35409,-0.30075,0.72363,0.0830782,-0.647892,0.0238248,0.756813,98.4,-0.957557,-1.62106,1.24721,-1.04552,1.48158,-2.03889
98.5,0.35409,-0.30075,0.72363,0.0830782,-0.647892,0.0238248,0.756813,98.5,-0.957557,-1.62106,1.24721,-1.04552,1.48158,-2.03889
98.6,0.435451,0.661257,0.381179,0.634461,-0.125844,0.676076,0.352907,98.6,0.831894,0.14954,-1.03421,-0.40715,1.39612,-1.55697
98.7,0.435451,0.661257,0.381179,0.634461,-0.125844,0.676076,0.352907,98.7,0.831894,0.14954,-1.03421,-0.40715,1.39612,-1.55697
98.8,-0.213087,0.0530607,-0.620542,0.292225,-0.310634,0.893936,-0.137804,98.8,1.91763,1.82715,-0.65031,-3.0442,0.47438,-2.02507
98.9,-0.213087,0.0530607,-0.620542,0.292225,-0.310634,0.893936,-0.137804,98.9,1.91763,1.82715,-0.65031,-3.0442,0.47438,-2.02507
99,-0.239731,-0.049783,0.419396,0.624954,-0.480095,-0.585643,0.189642,99,2.5648,-1.81019,2.0301,1.88496,0.693035,2.78031
99.1,-0.239731,-0.049783,0.419396,0.624954,-0.480095,-0.585643,0.189642,99.1,2.5648,-1.81019,2.0301,1.88496,0.693035,2.78031
99.2,0.0503695,0.0326739,0.83579,-0.0357784,-0.638851,0.721598,0.26436,99.2,-1.14542,-1.51865,0.111841,1.77437,-2.22048,1.98988
99.3,0.0503695,0.0326739,0.83579,-0.0357784,-0.638851,0.721598,0.26436,99.3,-1.14542,-1.51865,0.111841,1.77437,-2.22048,1.98988
99.4,0.0503695,0.0326739,0.83579,-0.0357784,-0.638851,0.721598,0.26436,99.4,-1.14542,-1.51865,0.111841,1.77437,-2.22048,1.98988
99.5,-0.0727052,-0.0525534,0.14342,0.652222,0.463274,-0.342157,0.492861,99.5,1.6996,-0.19415,-2.77026,-1.98863,1.94779,0.121894
99.6,-0.0727052,-0.0525534,0.14342,0.652222,0.463274,-0.342157,0.492861,99.6,1.6996,-0.19415,-2.77026,-1.98863,1.94779,0.121894
99.7,-0.0699286,-0.570139,-0.438483,0.84061,-0.450062,-0.0559057,0.296132,99.7,1.55258,1.79888,1.25224,-2.83309,-2.21796,-0.457416
99.8,-0.0699286,-0.570139,-0.438483,0.84061,-0.450062,-0.0559057,0.296132,99.8,1.55258,1.79888,1.25224,-2.83309,-2.21796,-0.457416
99.9,-0.414774,0.227047,0.800575,-0.184784,0.019545,-0.527528,0.828968,99.9,-0.383274,-2.51076,0.500142,-1.34711,-2.28142,-0.480035
100,-0.414774,0.227047,0.800575,-0.184784,0.019545,-0.527528,0.828968,100,-0.383274,-2.51076,0.500142,-1.34711,-2.28142,-0.480035
100.1,-0.414774,0.227047,0.800575,-0.184784,0.019545,-0.527528,0.828968,100.1,-0.383274,-2.51076,0.500142,-1.34711,-2.28142,-0.480035
100.2,-0.180775,-0.545943,-0.330727,-0.0214452,0.397737,0.125297,0.90865,100.2,-2.14508,1.22648,-1.47341,-0.693664,-1.12281,-2.51704
100.3,-0.180775,-0.545943,-0.330727,-0.0214452,0.397737,0.125297,0.90865,100.3,-2.14508,1.22648,-1.47341,-0.693664,-1.12281,-2.51704
100.4,-0.143065,-0.0852808,0.275269,0.399671,0.261442,0.877252,-0.048377,100.4,1.83218,-2.47934,2.92922,1.50608,-0.901009,1.64996
100.5,-0.143065,-0.0852808,0.275269,0.399671,0.261442,0.877252,-0.048377,100.5,1.83218,-2.47934,2.92922,1.50608,-0.901009,1.64996
100.6,-0.0318033,0.231114,-0.435431,-0.445176,-0.255933,0.00058013,0.858089,100.6,1.54315,1.69772,-1.2026,1.59844,-2.61066,-1.99868
100.7,-0.0318033,0.231114,-0.435431,-0.445176,-0.255933,0.00058013,0.858089,100.7,1.54315,1.69772,-1.2026,1.59844,-2.61066,-1.99868
100.8,-0.0318033,0.231114,-0.435431,-0.445176,-0.255933,0.00058013,0.858089,100.8,1.54315,1.69772,-1.2026,1.59844,-2.61066,-1.99868
100.9,0.439671,0.395262,0.030638,0.143131,-0.489304,0.806743,0.298765,100.9,0.453646,0.610726,-1.1781,1.32638,-0.863938,1.61729
101,0.439671,0.395262,0.030638,0.143131,-0.489304,0.806743,0.298765,101,0.453646,0.610726,-1.1781,1.32638,-0.863938,1.61729
101.1,0.342109,0.308353,0.232491,0.649434,-0.177376,-0.31869,0.66724,101.1,0.669788,0.363796,-1.63111,2.07848,2.89466,-0.870221
101.2,0.342109,0.308353,0.232491,0.649434,-0.177376,-0.31869,0.66724,101.2,0.669788,0.363796,-1.63111,2.07848,2.89466,-0.870221
101.3,0.205881,0.17559,-0.561612,0.615951,-0.140946,0.0749597,0.77144,101.3,-1.6707,1.13977,1.21077,-0.898495,-0.317301,3.053
101.4,0.205881,0.17559,-0.561612,0.615951,-0.140946,0.0749597,0.77144,101.4,-1.6707,1.13977,1.21077,-0.898495,-0.317301,3.053
101.5,-0.0116936,-0.117814,0.89288,-0.672635,-0.417897,-0.236756,0.562913,101.5,-2.74198,-1.35528,0.0182212,2.24875,-1.63363,1.22522
101.6,-0.0116936,-0.117814,0.89288,-0.672635,-0.417897,-0.236756,0.562913,101.6,-2.74198,-1.35528,0.0182212,2.24875,-1.63363,1.22522
101.7,-0.0116936,-0.117814,0.89288,-0.672635,-0.417897,-0.236756,0.562913,101.7,-2.74198,-1.35528,0.0182212,2.24875,-1.63363,1.22522
101.8,-0.320834,0.20051,-0.363037,-0.29712,0.868804,-0.377351,-0.120441,101.8,2.07722,0.234363,1.30816,0.0590619,-0.448619,-0.899752
101.9,-0.320834,0.20051,-0.363037,-0.29712,0.868804,-0.377351,-0.120441,101.9,2.07722,0.234363,1.30816,0.0590619,-0.448619,-0.899752
102,-0.125105,-0.229227,0.837895,-0.058959,-0.562053,0.775044,-0.282716,102,1.8504,-2.04706,0.760265,-3.12337,0.442965,0.0747699
102.1,-0.125105,-0.229227,0.837895,-0.058959,-0.562053,0.775044,-0.282716,102.1,1.8504,-2.04706,0.760265,-3.12337,0.442965,0.0747699
102.2,-0.0888197,0.541992,-0.282984,-0.146566,0.710226,-0.686817,0.0487914,102.2,-1.3578,2.18843,0.970124,2.02758,2.99268,0.426
102.3,-0.0888197,0.541992,-0.282984,-0.146566,0.710226,-0.686817,0.0487914,102.3,-1.3578,2.18843,0.970124,2.02758,2.99268,0.426
102.4,-0.273766,0.251098,-0.510303,0.759598,-0.531444,-0.0226669,0.37425,102.4,-0.552292,2.01439,0.119381,0.582451,-2.06465,2.24058
102.5,-0.273766,0.251098,-0.510303,0.759598,-0.531444,-0.0226669,0.37425,102.5,-0.552292,2.01439,0.119381,0.582451,-2.06465,2.24058
102.6,-0.267039,0.184571,-0.65441,0.466262,0.582363,0.365928,0.556372,102.6,2.38447,0.608841,1.05369,-1.19883,2.38573,-1.1027
102.7,-0.267039,0.184571,-0.65441,0.466262,0.582363,0.365928,0.556372,102.7,2.38447,0.608841,1.05369,-1.19883,2.38573,-1.1027
102.8,-0.267039,0.184571,-0.65441,0.466262,0.582363,0.365928,0.556372,102.8,2.38447,0.608841,1.05369,-1.19883,2.38573,-1.1027
102.9,0.140253,-0.360014,0.287205,0.0732585,0.118697,0.978171,-0.15403,102.9,-1.27235,0.470611,-1.7794,2.8488,-2.96064,-1.38733
103,0.140253,-0.360014,0.287205,0.0732585,0.118697,0.978171,-0.15403,103,-1.27235,0.470611,-1.7794,2.8488,-2.96064,-1.38733
103.1,-0.705645,-0.105193,0.366491,-0.27467,0.705349,0.557379,-0.341127,103.1,3.03855,-1.01159,1.03044,-0.335522,0.596903,-1.15736
103.2,-0.705645,-0.105193,0.366491,-0.27467,0.705349,0.557379,-0.341127,103.2,3.03855,-1.01159,1.03044,-0.335522,0.596903,-1.15736
103.3,0.63668,-0.129441,-0.0995909,-0.562004,-0.0314002,0.371508,0.738341,103.3,-0.480035,1.15736,-1.58902,-1.92391,-0.552292,-1.87113
103.4,0.63668,-0.129441,-0.0995909,-0.562004,-0.0314002,0.371508,0.738341,103.4,-0.480035,1.15736,-1.58902,-1.92391,-0.552292,-1.87113
103.5,-0.431856,-0.693959,0.244712,0.347068,0.800846,-0.0974601,-0.478217,103.5,1.20072,-2.75078,-0.698062,-0.645911,-1.02856,-1.76306
103.6,-0.431856,-0.693959,0.244712,0.347068,0.800846,-0.0974601,-0.478217,103.6,1.20072,-2.75078,-0.698062,-0.645911,-1.02856,-1.76306
103.7,-0.177461,-0.0342368,0.0805281,0.656067,0.314405,-0.0963347,0.679297,103.7,0.68738,1.88496,2.44416,-0.573027,-1.85417,1.83595
103.8,-0.177461,-0.0342368,0.0805281,0.656067,0.314405,-0.0963347,0.679297,103.8,0.68738,1.88496,2.44416,-0.573027,-1.85417,1.83595
103.9,-0.371561,-0.142533,-0.528079,-0.145092,0.693164,-0.0394354,0.704923,103.9,0.594389,2.80356,-1.04992,3.07625,-1.80579,0.457416
104,-0.371561,-0.142533,-0.528079,-0.145092,0.693164,-0.0394354,0.704923,104,0.594389,2.80356,-1.04992,3.07625,-1.80579,0.457416
104.1,-0.371561,-0.142533,-0.528079,-0.145092,0.693164,-0.0394354,0.704923,104.1,0.594389,2.80356,-1.04992,3.07625,-1.80579,0.457416
104.2,0.192475,-0.0222658,-0.412179,0.25075,-0.115148,-0.135763,0.951543,104.2,-1.20637,2.49694,-2.059,-0.673557,0.703717,-2.42028
104.3,0.192475,-0.0222658,-0.412179,0.25075,-0.115148,-0.135763,0.951543,104.3,-1.20637,2.49694,-2.059,-0.673557,0.703717,-2.42028
104.4,-0.0843516,0.218036,-0.150148,0.857569,0.472694,-0.194578,-0.0572282,104.4,-0.282115,0.902894,2.7068,-2.71999,0.368195,-0.557319
104.5,-0.0843516,0.218036,-0.150148,0.857569,0.472694,-0.194578,-0.0572282,104.5,-0.282115,0.902894,2.7068,-2.71999,0.368195,-0.557319
104.6,0.284839,0.708811,-0.154305,-0.182548,0.371706,0.772637,0.481189,104.6,-1.87804,3.03352,-0.127549,2.40583,-2.25504,2.94053
104.7,0.284839,0.708811,-0.154305,-0.182548,0.371706,0.772637,0.481189,104.7,-1.87804,3.03352,-0.127549,2.40583,-2.25504,2.94053
104.8,0.284839,0.708811,-0.154305,-0.182548,0.371706,0.772637,0.481189,104.8,-1.87804,3.03352,-0.127549,2.40583,-2.25504,2.94053
104.9,-0.297803,0.607161,-0.160518,0.364063,0.672716,0.0723618,0.640058,104.9,1.89752,1.12092,-1.50796,-1.75929,-1.84097,2.25441
105,-0.297803,0.607161,-0.160518,0.364063,0.672716,0.0723618,0.640058,105,1.89752,1.12092,-1.50796,-1.75929,-1.84097,2.25441
105.1,-0.297803,0.607161,-0.160518,0.364063,0.672716,0.0723618,0.640058,105.1,1.89752,1.12092,-1.50796,-1.75929,-1.84097,2.25441
105.2,-0.297803,0.607161,-0.160518,0.364063,0.672716,0.0723618,0.640058,105.2,1.89752,1.12092,-1.50796,-1.75929,-1.84097,2.25441
105.3,-0.0147493,-0.198567,0.147319,-0.658503,0.728722,0.165552,-0.0890527,105.3,-2.8111,1.27863,-3.10327,-1.11527,-0.456159,2.59181
105.4,-0.0147493,-0.198567,0.147319,-0.658503,0.728722,0.165552,-0.0890527,105.4,-2.8111,1.27863,-3.10327,-1.11527,-0.456159,2.59181
105.5,-0.405175,0.288528,-0.0123223,-0.615548,-0.118103,0.385318,0.677261,105.5,-0.256354,2.22613,1.96789,2.66533,0.615124,1.31067
105.6,-0.405175,0.288528,-0.0123223,-0.615548,-0.118103,0.385318,0.677261,105.6,-0.256354,2.22613,1.96789,2.66533,0.615124,1.31067
105.7,-0.405175,0.288528,-0.0123223,-0.615548,-0.118103,0.385318,0.677261,105.7,-0.256354,2.22613,1.96789,2.66533,0.615124,1.31067
105.8,0.0850439,-0.740648,-0.0200768,0.674591,0.422645,-0.596042,-0.105034,105.8,1.82024,-2.66784,-0.946248,-1.86611,1.67698,1.28742
105.9,0.0850439,-0.740648,-0.0200768,0.674591,0.422645,-0.596042,-0.105034,105.9,1.82024,-2.66784,-0.946248,-1.86611,1.67698,1.28742
106,-0.339778,0.360685,0.109732,0.910077,0.331038,0.194069,-0.156561,106,-0.454903,-2.30342,-1.60096,3.04734,0.649053,0.920487
106.1,-0.339778,0.360685,0.109732,0.910077,0.331038,0.194069,-0.156561,106.1,-0.454903,-2.30342,-1.60096,3.04734,0.649053,0.920487
106.2,0.18683,0.100745,-0.0479567,-0.635861,-0.146377,0.414946,0.634093,106.2,-1.97166,1.8171,2.83874,1.26229,-1.28051,1.83846
106.3,0.18683,0.100745,-0.0479567,-0.635861,-0.146377,0.414946,0.634093,106.3,-1.97166,1.8171,2.83874,1.26229,-1.28051,1.83846
106.4,0.18683,0.100745,-0.0479567,-0.635861,-0.146377,0.414946,0.634093,106.4,-1.97166,1.8171,2.83874,1.26229,-1.28051,1.83846
106.5,-0.396932,-0.0264251,0.675884,0.66755,0.670346,0.32214,-0.0352062,106.5,3.11332,-1.72976,1.32952,-0.902894,2.62386,-1.71845
106.6,-0.396932,-0.0264251,0.675884,0.66755,0.670346,0.32214,-0.0352062,106.6,3.11332,-1.72976,1.32952,-0.902894,2.62386,-1.71845
106.7,-0.20645,0.0545825,0.263566,0.160534,0.652977,0.731767,0.111208,106.7,0.785398,-2.9022,2.48626,0.642142,-0.411549,-1.8749
106.8,-0.20645,0.0545825,0.263566,0.160534,0.652977,0.731767,0.111208,106.8,0.785398,-2.9022,2.48626,0.642142,-0.411549,-1.8749
106.9,0.0983617,0.261083,0.740008,-0.421766,0.0797339,0.489833,0.758828,106.9,-1.30188,-2.39264,1.34586,-2.89655,0.838177,-0.122522
107,0.0983617,0.261083,0.740008,-0.421766,0.0797339,0.489833,0.758828,107,-1.30188,-2.39264,1.34586,-2.89655,0.838177,-0.122522
107.1,-0.119947,-0.351289,-0.286194,0.0373265,0.576825,0.737211,0.349856,107.1,-1.99114,-0.180956,2.04518,-2.90723,-2.72627,-2.93613
107.2,-0.119947,-0.351289,-0.286194,0.0373265,0.576825,0.737211,0.349856,107.2,-1.99114,-0.180956,2.04518,-2.90723,-2.72627,-2.93613
107.3,-0.119947,-0.351289,-0.286194,0.0373265,0.576825,0.737211,0.349856,107.3,-1.99114,-0.180956,2.04518,-2.90723,-2.72627,-2.93613
107.4,-0.186768,-0.0729173,0.155122,-0.0957616,0.72508,0.678549,-0.068255,107.4,2.45861,1.36219,-3.04546,-1.40743,-0.654708,1.60033
107.5,-0.186768,-0.0729173,0.155122,-0.0957616,0.72508,0.678549,-0.068255,107.5,2.45861,1.36219,-3.04546,-1.40743,-0.654708,1.60033
107.6,-0.101439,0.0289066,0.465575,0.151437,-0.203775,-0.747398,0.613953,107.6,1.32387,-2.38447,2.41526,3.13468,1.61604,0.513965
107.7,-0.101439,0.0289066,0.465575,0.151437,-0.203775,-0.747398,0.613953,107.7,1.32387,-2.38447,2.41526,3.13468,1.61604,0.513965
107.8,-0.501522,0.64096,0.039995,-0.348759,0.934467,-0.0333268,0.0634587,107.8,-0.873363,2.65025,0.969495,-2.27577,3.04357,1.45016
107.9,-0.501522,0.64096,0.039995,-0.348759,0.934467,-0.0333268,0.0634587,107.9,-0.873363,2.65025,0.969495,-2.27577,3.04357,1.45016
108,-0.501522,0.64096,0.039995,-0.348759,0.934467,-0.0333268,0.0634587,108,-0.873363,2.65025,0.969495,-2.27577,3.04357,1.45016
108.1,-0.0829719,0.230944,-0.321698,0.0530614,0.241336,0.947408,0.203371,108.1,1.02479,2.07722,-1.7285,2.81235,0.122522,0.480035
108.2,-0.0829719,0.230944,-0.321698,0.0530614,0.241336,0.947408,0.203371,108.2,1.02479,2.07722,-1.7285,2.81235,0.122522,0.480035
108.3,0.12516,-0.352584,0.339555,-0.760894,0.0388688,0.164662,0.626431,108.3,2.00182,3.01153,1.69772,0.718796,-2.73381,0.588734
108.4,0.12516,-0.352584,0.339555,-0.760894,0.0388688,0.164662,0.626431,108.4,2.00182,3.01153,1.69772,0.718796,-2.73381,0.588734
108.5,0.0670162,-0.191382,0.00967082,0.365786,-0.122013,-0.354753,0.851741,108.5,-2.45861,0.388301,-3.07436,2.27828,-0.13069,-1.94653
108.6,0.0670162,-0.191382,0.00967082,0.365786,-0.122013,-0.354753,0.851741,108.6,-2.45861,0.388301,-3.07436,2.27828,-0.13069,-1.94653
108.7,0.0670162,-0.191382,0.00967082,0.365786,-0.122013,-0.354753,0.851741,108.7,-2.45861,0.388301,-3.07436,2.27828,-0.13069,-1.94653
108.8,-0.181685,-0.171365,0.16037,0.590138,0.00288648,0.598902,0.541336,108.8,1.19883,-2.2299,-2.59181,0.899124,-1.59719,1.10333
108.9,-0.392142,-0.258167,0.325692,0.0766919,0.993719,-0.0291439,0.0761062,108.9,0.982062,3.01404,1.67447,1.23904,-0.463699,0.367566
109,-0.392142,-0.258167,0.325692,0.0766919,0.993719,-0.0291439,0.0761062,109,0.982062,3.01404,1.67447,1.23904,-0.463699,0.367566
109.1,-0.392142,-0.258167,0.325692,0.0766919,0.993719,-0.0291439,0.0761062,109.1,0.982062,3.01404,1.67447,1.23904,-0.463699,0.367566
109.2,-0.135212,-0.0775778,-0.617463,-0.0602726,0.036923,0.847014,0.526851,109.2,-2.80293,1.82401,-1.21957,0.270805,2.95687,-2.27577
109.3,-0.135212,-0.0775778,-0.617463,-0.0602726,0.036923,0.847014,0.526851,109.3,-2.80293,1.82401,-1.21957,0.270805,2.95687,-2.27577
109.4,-0.132006,-0.702236,-0.349583,0.874127,-0.296068,0.112257,-0.368299,109.4,-2.0257,0.808018,-0.716911,0.0245044,0.190381,0.676699
109.5,-0.132006,-0.702236,-0.349583,0.874127,-0.296068,0.112257,-0.368299,109.5,-2.0257,0.808018,-0.716911,0.0245044,0.190381,0.676699
109.6,-0.217801,-0.273758,-0.661036,-0.0835515,-0.0440517,-0.291851,0.951789,109.6,0.977664,2.04141,-0.311646,-0.106186,-3.00839,-1.65248
109.7,-0.217801,-0.273758,-0.661036,-0.0835515,-0.0440517,-0.291851,0.951789,109.7,0.977664,2.04141,-0.311646,-0.106186,-3.00839,-1.65248
109.8,0.11195,0.0142838,0.0344376,-0.393855,-0.273414,0.734662,0.479995,109.8,-2.72502,0.690522,2.982,-1.62546,2.7778,-2.03135
109.9,0.11195,0.0142838,0.0344376,-0.393855,-0.273414,0.734662,0.479995,109.9,-2.72502,0.690522,2.982,-1.62546,2.7778,-2.03135
110,0.11195,0.0142838,0.0344376,-0.393855,-0.273414,0.734662,0.479995,110,-2.72502,0.690522,2.982,-1.62546,2.7778,-2.03135
110.1,0.227981,-0.544375,0.580076,-0.27527,0.149911,-0.560697,0.766402,110.1,-1.38042,-0.013823,-1.35403,-1.85354,-1.42817,-0.622035
110.2,0.227981,-0.544375,0.580076,-0.27527,0.149911,-0.560697,0.766402,110.2,-1.38042,-0.013823,-1.35403,-1.85354,-1.42817,-0.622035
110.3,0.285562,-0.0518716,0.668528,0.731781,0.314321,0.0175895,0.604475,110.3,-0.871478,-0.623292,-1.54629,0.203575,-0.393956,0.715655
110.4,0.285562,-0.0518716,0.668528,0.731781,0.314321,0.0175895,0.604475,110.4,-0.871478,-0.623292,-1.54629,0.203575,-0.393956,0.715655
110.5,-0.180698,-0.251483,0.0489644,-0.29296,0.116928,0.372564,0.872753,110.5,1.18878,1.96287,2.06403,-0.398982,-2.01313,-0.264522
110.6,-0.180698,-0.251483,0.0489644,-0.29296,0.116928,0.372564,0.872753,110.6,1.18878,1.96287,2.06403,-0.398982,-2.01313,-0.264522
110.7,-0.180698,-0.251483,0.0489644,-0.29296,0.116928,0.372564,0.872753,110.7,1.18878,1.96287,2.06403,-0.398982,-2.01313,-0.264522
110.8,-0.0913033,0.353404,0.123429,-0.0754156,0.693892,0.704857,0.126502,110.8,-1.21517,1.95281,2.4561,-1.87867,2.62826,0.995885
110.9,-0.0913033,0.353404,0.123429,-0.0754156,0.693892,0.704857,0.126502,110.9,-1.21517,1.95281,2.4561,-1.87867,2.62826,0.995885
111,0.0218126,-0.106189,-0.410502,0.950256,0.0185441,0.0576062,-0.305536,111,2.16644,0.685496,2.06905,-2.54092,-2.53527,0.798593
111.1,0.0218126,-0.106189,-0.410502,0.950256,0.0185441,0.0576062,-0.305536,111.1,2.16644,0.685496,2.06905,-2.54092,-2.53527,0.798593
111.2,0.0051408,0.109239,0.20149,-0.0117119,0.966432,0.0605742,-0.249405,111.2,0.055292,-0.292168,3.08881,0.846345,1.57519,3.00336
111.3,0.0051408,0.109239,0.20149,-0.0117119,0.966432,0.0605742,-0.249405,111.3,0.055292,-0.292168,3.08881,0.846345,1.57519,3.00336
111.4,0.0051408,0.109239,0.20149,-0.0117119,0.966432,0.0605742,-0.249405,111.4,0.055292,-0.292168,3.08881,0.846345,1.57519,3.00336
111.5,-0.380732,0.0101069,0.0246227,0.39067,-0.635591,-0.401574,0.531168,111.5,0.0628319,-2.53652,-1.92265,2.40834,2.72188,2.74512
111.6,-0.380732,0.0101069,0.0246227,0.39067,-0.635591,-0.401574,0.531168,111.6,0.0628319,-2.53652,-1.92265,2.40834,2.72188,2.74512
111.7,0.052646,0.0286476,0.24712,-0.0206998,0.90554,-0.396053,0.150699,111.7,-1.91826,-1.32638,-2.75392,1.43634,-2.57422,-1.86611
111.8,0.052646,0.0286476,0.24712,-0.0206998,0.90554,-0.396053,0.150699,111.8,-1.91826,-1.32638,-2.75392,1.43634,-2.57422,-1.86611
111.9,0.17095,0.00975893,-0.357697,0.544314,0.601587,0.489455,0.319765,111.9,-0.933053,2.08476,-2.09607,0.174673,-1.1448,-1.31319
112,0.17095,0.00975893,-0.357697,0.544314,0.601587,0.489455,0.319765,112,-0.933053,2.08476,-2.09607,0.174673,-1.1448,-1.31319
112.1,0.409971,-0.107752,0.904066,-0.308726,0.825377,0.350519,-0.317139,112.1,-0.341177,-1.04866,-0.0659734,-1.27486,2.67538,2.88712
112.2,0.409971,-0.107752,0.904066,-0.308726,0.825377,0.350519,-0.317139,112.2,-0.341177,-1.04866,-0.0659734,-1.27486,2.67538,2.88712
112.3,0.409971,-0.107752,0.904066,-0.308726,0.825377,0.350519,-0.317139,112.3,-0.341177,-1.04866,-0.0659734,-1.27486,2.67538,2.88712
112.4,0.495777,-0.230129,0.199247,0.245447,0.229151,0.234383,0.91231,112.4,-0.782257,0.750841,-2.04581,-0.802363,-0.358142,-0.393327
112.5,0.495777,-0.230129,0.199247,0.245447,0.229151,0.234383,0.91231,112.5,-0.782257,0.750841,-2.04581,-0.802363,-0.358142,-0.393327
112.6,-0.217517,0.104323,-0.396969,-0.322736,0.898666,-0.290793,0.0606727,112.6,1.82464,1.98172,-1.45896,2.81361,0.41846,-2.72125
112.7,-0.217517,0.104323,-0.396969,-0.322736,0.898666,-0.290793,0.0606727,112.7,1.82464,1.98172,-1.45896,2.81361,0.41846,-2.72125
112.8,0.110776,-0.0203644,-0.62054,0.285733,-0.386584,0.830354,-0.281817,112.8,-0.480035,1.82778,-1.13788,0.0464956,-2.74952,2.85822
112.9,0.110776,-0.0203644,-0.62054,0.285733,-0.386584,0.830354,-0.281817,112.9,-0.480035,1.82778,-1.13788,0.0464956,-2.74952,2.85822
113,0.110776,-0.0203644,-0.62054,0.285733,-0.386584,0.830354,-0.281817,113,-0.480035,1.82778,-1.13788,0.0464956,-2.74952,2.85822
113.1,-0.451883,0.128464,0.594451,0.903876,-0.387382,-0.127496,0.129186,113.1,2.58176,-0.666646,-0.419088,0.950018,-1.30062,-0.305363
113.2,-0.451883,0.128464,0.594451,0.903876,-0.387382,-0.127496,0.129186,113.2,2.58176,-0.666646,-0.419088,0.950018,-1.30062,-0.305363
113.3,-0.232768,0.444265,0.562896,0.426567,0.421497,0.179273,0.779899,113.3,-0.720681,-2.75832,0.740159,0.419088,-0.529044,-0.298451
113.4,-0.232768,0.444265,0.562896,0.426567,0.421497,0.179273,0.779899,113.4,-0.720681,-2.75832,0.740159,0.419088,-0.529044,-0.298451
113.5,0.364097,-0.42296,-0.186865,0.346424,0.114578,-0.664425,0.652228,113.5,2.57171,-2.88901,-1.80076,0.665389,0.909805,1.02919
113.6,0.364097,-0.42296,-0.186865,0.346424,0.114578,-0.664425,0.652228,113.6,2.57171,-2.88901,-1.80076,0.665389,0.909805,1.02919
113.7,0.397343,-0.206975,-0.181113,0.0670375,0.0772037,0.459747,0.882144,113.7,2.72502,-2.64019,-1.82841,-2.19849,-2.94116,2.95561
113.8,0.397343,-0.206975,-0.181113,0.0670375,0.0772037,0.459747,0.882144,113.8,2.72502,-2.64019,-1.82841,-2.19849,-2.94116,2.95561
113.9,-0.321073,-0.263771,-0.11954,-0.131254,0.82448,0.445244,0.323671,113.9,-2.63203,1.15422,-2.0213,1.67258,2.0169,-0.603186
114,-0.321073,-0.263771,-0.11954,-0.131254,0.82448,0.445244,0.323671,114,-2.63203,1.15422,-2.0213,1.67258,2.0169,-0.603186
